start_time;duracion;end_time;game_id;teams;yards;qtr;date;time
1739497451.6937;0.0907s;1739497451.7844;2013120900;DAL@CHI;1;2;2013-12-09;00:59
1739497451.6937;0.0907s;1739497451.7844;2013121200;DEN@SD;1;2;2013-12-12;00:23
1739497451.6937;0.0907s;1739497451.7844;2013121200;DEN@SD;1;2;2013-12-12;08:51
1739497451.6937;0.0907s;1739497451.7844;2013121508;SF@TB;1;1;2013-12-15;03:44
1739497451.6937;0.0907s;1739497451.7844;2013121513;CIN@PIT;1;1;2013-12-15;06:47
1739497451.6937;0.0907s;1739497451.7844;2013121508;TB@SF;1;1;2013-12-15;14:11
1739497451.6937;0.0907s;1739497451.7844;2013121509;ARI@TEN;1;1;2013-12-15;14:11
1739497451.6937;0.0907s;1739497451.7844;2013121502;HOU@IND;1;2;2013-12-15;00:18
1739497451.6937;0.0907s;1739497451.7844;2013121500;ATL@WAS;1;2;2013-12-15;04:49
1739497451.6937;0.0907s;1739497451.7844;2013121503;JAC@BUF;1;2;2013-12-15;05:56
1739497451.6937;0.0907s;1739497451.7844;2013121507;NO@STL;1;2;2013-12-15;06:34
1739497451.6937;0.0907s;1739497451.7844;2013121500;ATL@WAS;1;2;2013-12-15;08:14
1739497451.6937;0.0907s;1739497451.7844;2013121512;GB@DAL;1;2;2013-12-15;09:32
1739497451.6937;0.0907s;1739497451.7844;2013121506;SEA@NYG;1;2;2013-12-15;10:27
1739497451.6937;0.0907s;1739497451.7844;2013121506;NYG@SEA;1;2;2013-12-15;12:06
1739497451.6937;0.0907s;1739497451.7844;2013121503;BUF@JAC;1;2;2013-12-15;13:14
1739497451.6937;0.0907s;1739497451.7844;2013121511;OAK@KC;22;2;2013-12-15;07:34
1739497451.6937;0.0907s;1739497451.7844;2013121512;DAL@GB;1;3;2013-12-15;00:20
1739497451.6937;0.0907s;1739497451.7844;2013121506;NYG@SEA;1;3;2013-12-15;01:59
1739497451.6937;0.0907s;1739497451.7844;2013121502;HOU@IND;1;3;2013-12-15;04:35
1739497451.6937;0.0907s;1739497451.7844;2013121504;NE@MIA;1;3;2013-12-15;05:17
